Depth,Simulation Run,Time,Board Number
6,15,0.500855,12
6,16,0.490676,12
6,17,0.488200,12
6,18,0.492311,12
6,19,0.489503,12
6,20,0.494668,12
6,21,0.496883,12
6,22,0.489229,12
6,23,0.494183,12
6,24,0.493203,12
6,25,0.506910,12
6,26,0.494726,12
6,27,0.494380,12
6,28,0.493786,12
6,29,0.495464,12
6,30,0.497160,12
6,1,0.495254,13
6,2,0.502357,13
6,3,0.495522,13
6,4,0.497369,13
6,5,0.504970,13
6,6,0.503876,13
6,7,0.495863,13
6,8,0.499079,13
6,9,0.497089,13
6,10,0.504140,13
6,11,0.500483,13
6,12,0.499667,13
6,13,0.499530,13
6,14,0.502875,13
6,15,0.510054,13
6,16,0.504711,13
6,17,0.506322,13
6,18,0.503785,13
6,19,0.505965,13
6,20,0.504645,13
6,21,0.507505,13
6,22,0.505502,13
6,23,0.505175,13
6,24,0.506314,13
6,25,0.514280,13
6,26,0.514574,13
6,27,0.505661,13
6,28,0.505394,13
6,29,0.505962,13
6,30,0.509920,13
6,1,0.424249,14
6,2,0.421969,14
6,3,0.423886,14
6,4,0.437503,14
6,5,0.518592,14
6,6,0.476771,14
6,7,0.496800,14
6,8,0.469138,14
6,9,0.446070,14
6,10,0.423453,14
6,11,0.442351,14
6,12,0.419620,14
6,13,0.420574,14
6,14,0.421089,14
6,15,0.420899,14
6,16,0.429694,14
6,17,0.434596,14
6,18,0.426047,14
6,19,0.426406,14
6,20,0.426174,14
6,21,0.428524,14
6,22,0.428233,14
6,23,0.428733,14
6,24,0.427376,14
6,25,0.426336,14
6,26,0.426946,14
6,27,0.429800,14
6,28,0.430173,14
6,29,0.431749,14
6,30,0.429976,14
6,1,0.520846,15
6,2,0.519516,15
6,3,0.519555,15
6,4,0.558291,15
6,5,0.519051,15
6,6,0.520106,15
6,7,0.519019,15
6,8,0.525920,15
6,9,0.523791,15
6,10,0.518845,15
6,11,0.529323,15
6,12,0.525541,15
6,13,0.540972,15
